dataset,datasetTitle,publisher,themes
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-11881-ceny-ofertowe-mieszkan-dewelopera-optimum-property-vii-spoka-z-ograniczona-odpowiedzialnoscia-inwestycja-och-widzew-w-2025-r,Offer prices of apartments of developer OPTIMUM PROPERTY VII SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - investment OCH! WIDZEW in 2026.,"https://dane.gov.pl/pl/institution/2668,optimum-property-vii-spolka-z-ograniczona-odpowied",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-8213-apartamenty-przyjaciol-novisa-development,Apartamenty Przyjaciół - Novisa Development,"https://dane.gov.pl/pl/institution/596,novisa-development-spolka-z-ograniczona-odpowiedzi",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/fixed-penalty-notice-abandoned-vehicles,Fixed Penalty Notice - Abandoned Vehicles,nodeID://b723575583,http://publications.europa.eu/resource/authority/data-theme/JUST
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-101-,"40RU Preservation and Restoration of Marine Biodiversity. Compensation schemes for mammalian and avian damage to catches ** (Compensatory measure, general information available)",nodeID://b5363228947,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/guildfordbc-public-conveniences,Guildford Borough Council Public Conveniences,nodeID://b697249374,http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/b2vvdpui7gxnkmztdr3yg~~1,Income of households by NUTS 2 region,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-opendata-infrabel-be-explore-dataset-kilometers-sporen-en-aantal-spoortoestellen-per-area-,Kilometers track and number of switches and crossings by area,https://org.belgif.be/id/CbeRegisteredEntity/0869763267,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/local-authority-spend-over-500-derby-city-council,Payments to suppliers with a value over £500 from Derby City Council,nodeID://b3218304863,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/398fa414-cbbc-4f6d-a147-228e8e0ced7e~~1,Articles 15 and 18 Directive 2004/35/CE,http://datos.gob.es/recurso/sector-publico/org/Organismo/E05068001,http://datos.gob.es/kos/sector-publico/sector/medio-ambiente|http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/nfh7zshtztbudcptym6m7w,Internet access by NACE Rev. 2 activity,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/8uo679fnb9qunujqf49q,HICP - services,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/7bsvp7i6mmixsvdawfid4g,"Persons reporting a chronic disease, by disease, sex, age and contry of birth",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/qf7-expenditure-over-25k-jul-23,QF7 Expenditure Over 25k - Jul-23,nodeID://b3215692450,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2917-podstawowe-wyniki-generalnego-pomiaru-ruchu-202021,Podstawowe wyniki Generalnego Pomiaru Ruchu 2020/21,"https://dane.gov.pl/pl/institution/55,generalna-dyrekcja-drog-krajowych-i-autostrad",http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-4203-2e1af74671ff10bbabce41ea456d718fdbce5719ddc0374de1993af0d43efa80,Sosnowiec: Podmioty odbierające odpady komunalne,"https://dane.gov.pl/pl/institution/457,sosnowiec",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/fees-and-charges,Fees and charges from Cheltenham Borough Council,nodeID://b686677166,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/wetqvsevimukpvcfzb6lg,"Number of employees by sex, economic activity and length of service with the enterprise (2014)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-124-,66PRS Processing of fishery and aquaculture products (Simplified support). Categories and types of investments,nodeID://b5363229431,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/lbuaarpc18ghryzd02a,"Innovation active enterprise by type and importance of environmental benefits obtained during the consumption or use of a good or service by the end user, by NACE Rev. 2 activity and size class (CIS2022)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-765-zbior-danych-numeracji-adresowej-miasta-sulejowek,Zbiór danych numeracji adresowej miasta Sulejówek,"https://dane.gov.pl/pl/institution/85,urzad-miasta-sulejowek",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-1442-rejestr-osrodkow-szkolenia-i-egzaminowania,Rejestr ośrodków szkolenia i egzaminowania,"https://dane.gov.pl/pl/institution/21,urzad-transportu-kolejowego",http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/a4e0be8d-f227-4fcf-9542-a7835320b838,Belgian HIV/AIDS Cohort Study,https://org.belgif.be/id/CbeRegisteredEntity/0693876830,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/enrolments-by-school-management-type,School Enrolments by School Management Type,nodeID://b686687708,http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-3693-liczba-sporzadzonych-aktow-zgonu,Liczba sporządzonych aktów zgonu,"https://dane.gov.pl/pl/institution/436,umlublin",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/l936nscnnb25lql6m8mz7g,Environmental tax revenues,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ENER|http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/method-of-municipal-waste-management-in-the-uk-in-2008-09,Method of Municipal Waste Management in the UK in 2010/11,nodeID://b686700392,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/9jyxefm0os38ogrsf7lcla,"Current depressive symptoms by sex, age and educational attainment level",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/jrc-luisa-ui-share-green-infrastructure-ref-2014,UI - Share of green infrastructure (LUISA Platform REF2014),http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/oga-govseismic-swob-etrs891,OGA GovSeismic SWoB ETRS89,nodeID://b2210238833,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/sustainability-of-fish-stocks-around-the-uk-1990-to-2009,Fish stocks around the UK fished within safe biological limits,nodeID://b3217450856,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/clinical-dental-report-england-and-wales-2009-10-experimental-statistics,"Clinical Dental Report, England and Wales: 2009/10 - Experimental Statistics",nodeID://b686697317,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/uk-research-and-innovation-organograms-and-senior-salaries,UK Research and Innovation Organograms and Senior Salaries,nodeID://b2832808139,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-9875-ceny-ofertowe-mieszkan-dewelopera-gh-development-6-sp-z-oo,Offer prices of apartments of developer GH Development 6 Sp. z o.o..,"https://dane.gov.pl/pl/institution/1314,gh-development-6-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/0w5g2pcmjxubwxqyboudea,Butter - distribution of enterprises by volume of annual production,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/arakjeuuperhgmtjbyq,"Employed persons by working time flexibility, economic activity (NACE Rev. 2) and occupation (2019)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-1577-zatrudnienie-w-sluzbie-cywilnej,Zatrudnienie w służbie cywilnej,"https://dane.gov.pl/pl/institution/39,kancelaria-prezesa-rady-ministrow",http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/habitat-point-records-from-1986-87-opru-hre-helford-river-survey,Habitat point records from 1986-87 OPRU HRE Helford River survey,nodeID://b686684736,http://publications.europa.eu/resource/authority/data-theme/ENVI
http://data.europa.eu/88u/dataset/cycmp1xi1amtz4sm5gnmq,Employed persons working at atypical working time by European socio-economic group - % of total employment,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/cultural-venues,Cultural Venues,nodeID://b686689938,http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/6ifepxicjqurhidz3tobza,Enterprises which assess their future skill needs by type of training provided and NACE Rev. 1.1 activity - % of all enterprises,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/2wwmtbqp3t4hlrbp4romdq,"Difficulties in household activities by sex, age and use of home care services",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-3274-badania-br-nad-zastosowaniem-pochodnych-aminowych,Badania B+R nad zastosowaniem pochodnych aminowych oraz związków polimerowych do produkcji innowacyjnych preparatów do kondycjonowania wody w przemysłowych układach kotłowych i chłodniczych.,"https://dane.gov.pl/pl/institution/338,esc-global-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/d4bc753c-7b19-453b-9e03-2fbbc8d101c8,UDP - Arrivals,http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/22524602-bundesamt-fur-statistik-bfs,Bankruptcy proceedings and debt collection proceedings,https://www.bfs.admin.ch/,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/consolidated-list-of-persons-groups-and-entities-subject-to-eu-financial-sanctions-fisma,"[DEPRECATED] Consolidated list of persons, groups and entities subject to EU financial sanctions",http://publications.europa.eu/resource/authority/corporate-body/FPI,http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/INTR
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-750-wykazy-nieruchomosci-objetych-miedzynarodowymi-ukadami-indemnizacyjnymi,Wykazy nieruchomości objętych międzynarodowymi układami indemnizacyjnymi,"https://dane.gov.pl/pl/institution/13,ministerstwo-finansow",http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/hclgubjo3jxpzaqfgmeg,In-patient average length of stay (days) by NUTS 2 region - males,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/spend-over-25k-erewash-ccg,Spend over 25k Erewash CCG,nodeID://b693932278,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/3vy1xs4nlr174tsbleiow,"Employees by level of difficulty to take one or two days of leave at short notice, type of employment contract and size of the local unit (2019)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/iycknab811kaxjnav10lg,"Enterprises managed by the founder, by branch experience (2005)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2314-,Investment of the Lithuanian Rural Development Programme 2014-2020 measure “Application of preventive measures against damage to wolf farmed animals”,nodeID://b5363226018,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/wxqkzm8ox1qjyknuxjqjaw,Expenditure on social protection as percentage of GDP,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/eyenpuyunaigboyspymsgw,Disposable income of households (with expenditure greater than zero) spent on essential goods and services by risk of income poverty or social exclusion - experimental statistics,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/organogram-human-fertilisation-and-embryology-authority,Organogram of Staff Roles & Salaries,nodeID://b3220782755,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/organogram-uk-debt-management-office,Organogram of Staff Roles & Salaries,nodeID://b3221117573,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2205-pomoc-publiczna-formy-pomocy,Pomoc Publiczna - formy pomocy,"https://dane.gov.pl/pl/institution/26,uokik",http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/gkhmlnk20hhmuuj5ehokeg,DSL subscriptions share in fixed broadband,http://publications.europa.eu/resource/authority/corporate-body/CNECT,http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/oylcrkgj5gfjj1mlqau6g,European Union trade mark (EUTM) applications per million population by NUTS 3 region (1996-2015),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/barsbwkln6vagnsyihcv8a,"Pupils and students enrolled by education level, sex and NUTS 2 region",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/z0ey0tqz5ocaaccscuomia,"Accidents at work by sex, age, severity, NACE Rev. 2 activity and contact mode of injury",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/6axypogszzaflrpjnvwgaa,Other expenditure on social protection,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/fchdcxly792hekc6jbnyfa,"Mean annual earnings by sex, occupation and size class of the enterprise (2022)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2769-,Register for checking hot water meters,nodeID://b5363215044,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/u1x2e1q5wfj04qg6fyvsw,Euro/Ecu exchange rates - monthly data,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-6994-ceny-ofertowe-mieszkan-dewelopera-robotnicza-spold,Offer prices of apartments of developer Robotnicza Spółdzielnia Mieszkaniowa PRAGA for Barkocińska3,"https://dane.gov.pl/pl/institution/1794,robotnicza-spoldzielnia-mieszkaniowa-praga",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2435-i-21-7,Odsetek utraty wody (z przyczyn technicznych i handlowych),"https://dane.gov.pl/pl/institution/179,um-gdynia",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-4083-9ad344b17a2d20c74d41fee80990196893416e425399da23f0c5fc404c8360c3,"Mikołów: Rejestr Instytucji Kultury, dla których organizatorem jest gmina","https://dane.gov.pl/pl/institution/464,mikolow_",http://publications.europa.eu/resource/authority/data-theme/REGI
http://data.europa.eu/88u/dataset/xqtt15tdexakhmg6gwjg,Participation in any learning activities by size of the local unit (2003),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-6263-ceny-ofertowe-mieszkan-dewelopera-vi-inwestycje-cl-spoka-z-oraniczona-odpoweidzialnoscia-spoka-komandytowa-w-2025-r,Offer prices of apartments of developer VI - INWESTYCJE CL SPÓŁKA Z ORANICZONĄ ODPOWEIDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA in 2025.,"https://dane.gov.pl/pl/institution/1212,vi-inwestycje-cl-spolka-z-ograniczona-odpowiedzial",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/organogram-health-and-social-care-information-centre,Organogram of Staff Roles & Salaries,nodeID://b3221097558,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-2630-zestawienie-danych-statystycznych-z-ewidencji-zaby,Zestawienie danych statystycznych z krajowej ewidencji zabytków - zabytki archeologiczne,"https://dane.gov.pl/pl/institution/64,narodowy-instytut-dziedzictwa",http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/pharmacy-services,Pharmacy services,nodeID://b686696955,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-finm-2019_06_data_csuis_finm,FIN 2-12 M - Budget Fulfillment of LGU - period 06/2019,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/2hwhkfpie3rfchfwxsvwwg,Train traffic on the rail network - Spain (2020),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/government-major-projects,Government Major Projects,nodeID://b3726234208,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-7364-ceny-ofertowe-mieszkan-dewelopera-zabia-pb-chalupk,Ceny ofertowe mieszkań dewelopera ŻABIA PB CHAŁUPKA Sp. z o.o. w 2025 r.,"https://dane.gov.pl/pl/institution/3615,zabia-pb-chalupka-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/spend-over-25-000-in-nhs-tameside-and-glossop-clinical-commissioning-group,"Spend over £25,000 in NHS Tameside and Glossop Clinical Commissioning Group",nodeID://b3221566643,http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-suz-2021_12_data_csuis_suz,Approval of accounting statements - period 12/2021,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/https-monitor-statnipokladna-gov-cz-api-opendata-monitor-finoss-2015_03_data_csuis_misris,FIN 1-12 OSS - Budget Fulfillment of CHAP and OSS - period 03/2015,https://rpp-opendata.egon.gov.cz/odrpp/zdroj/orgán-veřejné-moci/00006947,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/GOVE
http://data.europa.eu/88u/dataset/zs7yibkic56njzmzaltn3q,Train traffic on the rail network - Finland (2005),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-1975-,This data set contains hourly data for a random sample of 1000 household metering plants.,nodeID://b5363208809,http://publications.europa.eu/resource/authority/data-theme/ENER
http://data.europa.eu/88u/dataset/official-journals-of-the-european-union-2020,Official Journals of the European Union 2020,http://publications.europa.eu/resource/authority/corporate-body/PUBL,http://publications.europa.eu/resource/authority/data-theme/GOVE|http://publications.europa.eu/resource/authority/data-theme/JUST
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-60-,Support for forest infrastructure. Categories and types of investments,nodeID://b5363223136,http://publications.europa.eu/resource/authority/data-theme/AGRI
http://data.europa.eu/88u/dataset/roguhbq7o2zayvxtohagzg,Young persons neither in employment nor in education and training by citizenship (NEET rates),http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/eu-wide-transparency-exercise-results-2019-credit-risk,EU-wide transparency exercise results 2019 - Asset quality,http://publications.europa.eu/resource/authority/corporate-body/EBA,http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2616-,Interruptions and interruptions of student studies,nodeID://b5429732082,http://publications.europa.eu/resource/authority/data-theme/EDUC
http://data.europa.eu/88u/dataset/zvb8e6bhqkpwo0rlchpu1q,"Employed persons by level of difficulty to take one or two hours off at short notice, economic activity (NACE Rev. 2) and occupation (2019)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/1a33a8a1-c90d-4785-8ab6-7d2137638fb2,Atmospheric Particles-Equivalent Black Carbon Aethalometer (2023),http://publications.europa.eu/resource/authority/corporate-body/JRC,http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-3585-wykaz-oplat-za-gospodarowanie-odpadami-komunalnymi,Wykaz opłat za gospodarowanie odpadami komunalnymi w Inowrocławiu,"https://dane.gov.pl/pl/institution/203,urzad-miasta-inowroclawia",http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/ENVI|http://publications.europa.eu/resource/authority/data-theme/REGI|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-5335-inwestycja-warszawa-bukowinska-matexi,"Inwestycja Warszawa, Bukowińska - Matexi","https://dane.gov.pl/pl/institution/1322,matexi-polska-spolka-z-ograniczona-odpowiedzialnos",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/https-data-gov-lt-datasets-2824-,Alcohol and Tobacco Reporting Data,nodeID://b5363207261,http://publications.europa.eu/resource/authority/data-theme/HEAL
http://data.europa.eu/88u/dataset/e8qom4hv4dgairamkpnmpa,Employment rates by citizenship,http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/HEAL|http://publications.europa.eu/resource/authority/data-theme/JUST|http://publications.europa.eu/resource/authority/data-theme/SOCI
http://data.europa.eu/88u/dataset/osni-open-data-50k-transport-points,OSNI Open Data - 50k Transport Points,nodeID://b3221565016,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/uyxabh90kprnzucq7trifa,"Enterprises by age and innovation status, NACE Rev.2 activity and size class (CIS2022)",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/ECON|http://publications.europa.eu/resource/authority/data-theme/SOCI|http://publications.europa.eu/resource/authority/data-theme/TECH
http://data.europa.eu/88u/dataset/https-dane-gov-pl-pl-dataset-7357-ceny-ofertowe-mieszkan-dewelopera-bs-deweloper-2-s,Ceny ofertowe mieszkań dewelopera BS Deweloper 2 Sp. z o.o. w 2025 r.,"https://dane.gov.pl/pl/institution/887,bs-deweloper-2-sp-z-oo",http://publications.europa.eu/resource/authority/data-theme/ECON
http://data.europa.eu/88u/dataset/cc9wourze7ynqfwmijmpg,"Self-propelled vessels, dumb and pushed vessels by load capacity",http://publications.europa.eu/resource/authority/corporate-body/ESTAT,http://publications.europa.eu/resource/authority/data-theme/TRAN
http://data.europa.eu/88u/dataset/victims-survivors-services-funded-organisations-2017-18,Victims and Survivors Services - Funded Organisations 2017/18,nodeID://b717744957,http://publications.europa.eu/resource/authority/data-theme/JUST
